FIPS_Code,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta
54095,2924,245,48345,99.35469055,-0.134831461
54097,9095,576,45074,92.63240051,-0.090909091
54099,14950,856,42095,86.5102005,-0.194029851
54101,3113,209,34385,70.66524506,-0.25
54103,6160,482,46824,96.22885895,-0.277227723
54105,2137,182,48627,99.93423462,-0.178947368
54107,34994,1884,49209,101.1303177,-0.120689655
54109,6212,467,42761,87.87891388,-0.255319149
55001,7717,403,53156,82.82717896,-0.425287356
55003,7473,368,47202,73.54971313,-0.364864865
55005,23332,944,54372,84.72193909,-0.315789474
55007,7120,411,58065,90.47634125,-0.414893617
55009,136714,4308,65494,102.0521393,-0.354166667
55011,6160,262,58407,91.0092392,-0.254545455
55013,6735,368,51519,80.27642059,-0.341772152
55015,26622,757,80354,125.2068481,-0.317073171
55017,32004,1236,60713,94.60242462,-0.301886792
55019,17081,569,54296,84.60351563,-0.407407407
55021,30599,953,69219,107.8563995,-0.423076923
55023,7239,312,51919,80.89969635,-0.414285714
55025,315338,7717,77828,121.2708588,-0.333333333
55027,45884,1397,61730,96.1871109,-0.433962264
55029,14700,562,64217,100.0623245,-0.543209877
55031,22008,941,55651,86.71486664,-0.267857143
55033,23209,834,61506,95.83807373,-0.31372549
55035,56839,1752,64972,101.2387619,-0.318181818
55037,2100,102,58270,90.79576874,-0.378378378
55039,55360,1648,65905,102.6925507,-0.395833333
55041,3792,202,48964,76.29524231,-0.406976744
55043,26782,876,56418,87.90999603,-0.319148936
55045,20389,590,64319,100.2212601,-0.363636364
55047,9058,359,59458,92.64689636,-0.396825397
55049,13236,384,67390,105.0064697,-0.44
55051,2380,149,48813,76.05995941,-0.365591398
55053,9817,388,57247,89.20173645,-0.344827586
55055,44264,1396,71098,110.7842407,-0.367346939
55057,12965,434,55787,86.9267807,-0.5
55059,86204,3462,66460,103.5573502,-0.35
55061,10611,346,65879,102.6520386,-0.36
55063,63970,1873,59758,93.11435699,-0.348837209
55065,9787,261,59128,92.13269806,-0.380952381
55067,8885,376,49597,77.28157806,-0.445945946
55069,14444,544,60728,94.62580109,-0.409836066
55071,39387,1358,61326,95.55760193,-0.45
55073,71013,2079,66092,102.9839325,-0.44
55075,18469,867,54404,84.77180481,-0.328358209
55077,7402,295,56790,88.48964691,-0.464788732
55078,1459,128,40300,62.79508209,-0.336065574
55079,445487,18211,53505,83.37098694,-0.426470588
55081,22583,686,60296,93.95265961,-0.452830189
55083,19689,724,66401,103.465416,-0.426229508
55085,17051,751,62765,97.79983521,-0.363636364
55087,99842,3000,66994,104.3894196,-0.382978723
55089,47492,1370,90446,140.9321136,-0.333333333
55091,3982,149,62675,97.6595993,-0.234042553
55093,24393,835,75368,117.4377136,-0.25
55095,23476,965,63910,99.58396149,-0.303571429
55097,37127,1225,58248,90.76148987,-0.418181818
55099,6149,278,48761,75.97893524,-0.188679245
55101,94146,3925,61691,96.12633514,-0.384615385
55103,8873,283,51295,79.92739105,-0.38
55105,82033,3108,61624,96.02194214,-0.383333333
55107,6373,320,49860,77.69138336,-0.261538462
55109,48838,1651,87098,135.7152863,-0.25
55111,34460,1015,63752,99.33776855,-0.408163265
55113,7591,367,53908,83.99893951,-0.477272727
55115,20306,663,58982,91.90519714,-0.448275862
55117,60261,1665,62108,96.77610016,-0.4
55119,10494,391,52419,81.67879486,-0.320754717
55121,15320,560,61687,96.12010193,-0.222222222
55123,14834,491,56272,87.68250275,-0.333333333
55125,9751,420,55576,86.59799957,-0.506024096
55127,55686,1854,64682,100.7868881,-0.418181818
55129,7474,311,52735,82.17118073,-0.344262295
55131,74867,2161,81928,127.6594391,-0.377777778
55133,217978,6428,91070,141.9044189,-0.340909091
55135,24970,825,61773,96.25411224,-0.428571429
55137,10922,454,55476,86.44218445,-0.436619718
55139,88386,2693,59643,92.93516541,-0.411764706
55141,33647,1309,57325,89.32328033,-0.439393939
56001,19996,651,52216,78.93336487,-0.111111111
56003,5027,231,53018,80.14572144,-0.063829787
56005,22575,891,83997,126.9757538,0.085714286
56007,7577,272,61626,93.15818024,-0.166666667
56009,8463,250,72481,109.5673599,-0.09375
56011,3647,124,64120,96.92828369,-0.195121951
56013,18062,859,57953,87.6058197,-0.134615385
56015,6274,246,55540,83.9581604,0
56017,2131,78,52344,79.12686157,-0.204545455
56019,4039,157,57224,86.50380707,-0.212765957
56021,48017,1759,69613,105.2318878,-0.222222222
56023,8787,312,71269,107.7352142,-0.37037037
56025,38760,1620,66104,99.92743683,-0.047619048
56027,1201,35,48513,73.33564758,-0.2
56029,14819,646,59494,89.93530273,-0.106382979
56031,4433,164,57425,86.80765533,-0.1
56033,15122,571,64030,96.79223633,-0.265306122
56035,3917,193,78055,117.9934082,0.044444444
56037,20568,856,80639,121.8995667,-0.047619048
56039,15521,449,98837,149.4089355,-0.428571429
56041,8912,368,70756,106.9597321,-0.2
56043,3742,162,55122,83.32627869,-0.088888889
56045,3704,115,59410,89.80831909,-0.142857143
72001,3525,637,,,-0.304545455
72003,10743,1203,,,-0.412790698
72005,13002,1490,,,-0.375757576
72007,5917,600,,,-0.442424242
72009,5793,676,,,-0.405714286
72011,8136,748,,,-0.487804878
72013,21615,2289,,,-0.384615385
72015,4088,630,,,-0.422413793
72017,5290,671,,,-0.432160804
72019,6776,641,,,-0.452229299
72021,60505,4065,,,-0.388349515
72023,12416,1179,,,-0.49122807
72025,44425,3232,,,-0.423728814
72027,8694,813,,,-0.422818792
72029,15056,1058,,,-0.496183206
72031,57370,3590,,,-0.397959184
72033,7201,560,,,-0.414634146
72035,14952,1130,,,-0.448818898
72037,3289,384,,,-0.382352941
72039,3270,407,,,-0.517391304
72041,14397,1055,,,-0.433333333
72043,8758,1223,,,-0.414285714
72045,4461,437,,,-0.526595745
72047,8105,815,,,-0.397350993
72049,878,28,,,-0.5
72051,12500,753,,,-0.344827586
72053,9696,1169,,,-0.386363636
72054,2950,360,,,-0.423280423
72055,3387,590,,,-0.408
72057,9805,1343,,,-0.411764706
72059,4364,701,,,-0.366972477
72061,35875,1536,,,-0.338709677
72063,17346,1039,,,-0.457142857
72065,12033,1667,,,-0.251533742
72067,4942,464,,,-0.410958904
72069,15441,1731,,,-0.416184971
72071,11329,1122,,,-0.40397351
72073,3650,598,,,-0.194285714
72075,13640,1504,,,-0.392638037
72077,11337,1029,,,-0.461038961
72079,4520,663,,,-0.464435146
72081,5936,1026,,,-0.369098712
72083,2336,307,,,-0.541501976
72085,10402,1013,,,-0.447204969
72087,7707,639,,,-0.416666667
72089,5612,589,,,-0.505208333
72091,10532,914,,,-0.420289855
72093,1655,262,,,-0.344497608
72095,2486,442,,,-0.294392523
72097,19459,2306,,,-0.380116959
72099,9400,1097,,,-0.429347826
72101,7286,727,,,-0.508108108
72103,7508,728,,,-0.421052632
72105,6482,597,,,-0.493975904
72107,4440,506,,,-0.463157895
72109,3663,677,,,-0.344537815
72111,5052,832,,,-0.331753555
72113,40924,4396,,,-0.37012987
72115,5380,709,,,-0.369565217
72117,4120,654,,,-0.311557789
72119,15667,1234,,,-0.386554622
72121,5307,798,,,-0.299465241
72123,6120,1033,,,-0.454545455
72125,8578,1094,,,-0.372222222
72127,125141,7387,,,-0.308641975
72129,10660,1025,,,-0.435897436
72131,8922,1407,,,-0.413793103
72133,7867,970,,,-0.444444444
72135,25782,1538,,,-0.391304348
72137,27261,1677,,,-0.431372549
72139,25600,1310,,,-0.363636364
72141,5903,751,,,-0.389189189
72143,8959,792,,,-0.413043478
72145,11910,1262,,,-0.407407407
72147,2433,183,,,-0.5
72149,6307,1185,,,-0.275229358
72151,7685,1155,,,-0.396313364
72153,8407,1442,,,-0.317757009
