fips_state_county_code,less_than_hs,hs_diploma_only,some_college_or_associates,bachelors_or_higher,Living Wage,Poverty Wage,Minimum Wage,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             "
5077,1632,2728,1668,726,26.99,10.44,10.0,2697.0,126.0,30421.0,62.05834198,-0.391891892,8600.0,-0.174980814,-0.316266497,0,0,0,0,0,0,1,0,0
5079,1951,4878,2481,1004,27.59,10.44,10.0,3734.0,168.0,44272.0,90.31415558,-0.376811594,12941.0,-0.084406396,-0.106407955,0,0,1,0,0,0,0,0,0
5081,960,3882,2762,1090,26.99,10.44,10.0,5292.0,237.0,43257.0,88.24357605,-0.328125,12026.0,-0.086933414,-0.117552099,0,0,1,0,0,0,0,0,0
5083,2108,6902,4256,2043,26.99,10.44,10.0,8160.0,368.0,42249.0,86.18727112,-0.25862069,21131.0,-0.054668277,-0.060008897,0,0,0,0,0,1,0,0,0
5085,5246,17701,15363,9944,28.26,10.44,10.0,33167.0,1101.0,62782.0,128.0742493,-0.36,74015.0,0.082787173,0.400499536,0,1,0,0,0,0,0,0,0
5087,2164,4903,2522,1590,28.28,10.44,10.0,7218.0,189.0,48016.0,97.95185852,-0.446808511,16521.0,0.051154801,0.161161091,0,1,0,0,0,0,0,0,0
5089,1700,4727,4022,2151,26.99,10.44,10.0,6401.0,265.0,38760.0,79.06977081,-0.344262295,16826.0,0.010388519,0.042051155,0,0,0,0,1,0,0,0,0
5091,4018,10473,10200,4970,28.17,10.44,10.0,18940.0,803.0,50905.0,103.8453674,-0.280701754,42600.0,-0.019833418,0.053021876,0,0,1,0,0,0,0,0,0
5093,5137,10586,7757,3771,27.09,10.44,10.0,16501.0,880.0,39990.0,81.57894897,-0.433333333,40685.0,-0.124677281,-0.217581107,0,0,0,0,0,0,0,1,0
5095,1064,2077,1252,639,26.99,10.44,10.0,2637.0,117.0,34289.0,69.9489975,-0.363636364,6799.0,-0.165664499,-0.337006338,0,0,0,0,0,0,1,0,0
5097,1351,2432,2002,902,26.99,10.44,10.0,2842.0,138.0,39591.0,80.76499176,-0.402597403,8484.0,-0.105723622,-0.080026025,0,0,0,1,0,0,0,0,0
5099,562,2513,1917,853,27.73,10.44,10.0,3510.0,143.0,36528.0,74.51652527,-0.338983051,8310.0,-0.076358786,-0.163983903,0,0,0,0,0,0,1,0,0
5101,774,2026,1754,1172,26.99,10.44,10.0,3206.0,116.0,37648.0,76.80130768,-0.385964912,7225.0,-0.132653061,-0.160176683,0,0,0,0,1,0,0,0,0
5103,2286,6816,4908,2370,26.99,10.44,10.0,9342.0,503.0,46393.0,94.64096069,-0.337662338,22650.0,-0.132848392,-0.212885738,0,0,0,0,0,0,1,0,0
5105,1099,3022,2213,918,28.26,10.44,10.0,4137.0,174.0,50560.0,103.1415787,-0.466666667,10019.0,-0.040785065,-0.017648789,0,1,0,0,0,0,0,0,0
5107,2367,3833,4146,1653,26.99,10.44,10.0,5986.0,376.0,31521.0,64.30232239,-0.372340426,16568.0,-0.238497955,-0.373326273,0,0,0,0,0,1,0,0,0
5109,949,2865,2410,1301,26.99,10.44,10.0,4085.0,162.0,44426.0,90.62831879,-0.464788732,10171.0,-0.099194048,-0.099991151,0,0,0,0,1,0,0,0,0
5111,3204,7019,4265,1804,26.99,10.44,10.0,9688.0,345.0,40536.0,82.69277954,-0.5,22965.0,-0.065817842,-0.103525003,0,0,1,0,0,0,0,0,0
5113,2119,5136,4817,1981,26.99,10.44,10.0,7740.0,337.0,39722.0,81.03223419,-0.31147541,19221.0,-0.069741555,-0.050064248,0,0,0,0,0,0,1,0,0
5115,6286,14253,10742,9220,27.18,10.44,10.0,27820.0,1241.0,47519.0,96.93798828,-0.295081967,63381.0,0.026346471,0.163124862,0,0,0,0,0,0,0,0,1
5117,1004,2388,1663,923,26.99,10.44,10.0,3456.0,154.0,46205.0,94.25744629,-0.232142857,8282.0,-0.049684452,-0.130316077,0,0,0,1,0,0,0,0,0
5119,25739,69244,80241,91541,28.26,10.44,10.0,183196.0,6427.0,52684.0,107.4745026,-0.37037037,399125.0,0.042787944,0.104477405,0,1,0,0,0,0,0,0,0
5121,2093,4417,4028,1694,26.99,10.44,10.0,7029.0,281.0,42875.0,87.46430206,-0.506493506,18571.0,0.033502143,0.020889451,0,0,0,0,0,0,1,0,0
5123,3239,6739,6075,1861,26.99,10.44,10.0,7773.0,418.0,34389.0,70.15299988,-0.4,23090.0,-0.182886262,-0.212751449,0,0,0,0,0,1,0,0,0
5125,7756,25927,26944,22073,28.26,10.44,10.0,57862.0,1658.0,66944.0,136.5646667,-0.404255319,123416.0,0.152149965,0.476992305,0,1,0,0,0,0,0,0,0
5127,1460,2853,2034,652,26.99,10.44,10.0,4184.0,146.0,38065.0,77.65197754,-0.306122449,9836.0,-0.124365708,-0.104678682,0,0,0,0,0,1,0,0,0
5129,1057,2326,1721,689,26.99,10.44,10.0,2776.0,131.0,34712.0,70.81191254,-0.274193548,7828.0,-0.044783405,-0.05,0,0,0,0,1,0,0,0,0
5131,13548,26385,26951,18122,27.39,10.44,10.0,54957.0,1854.0,48945.0,99.84700012,-0.4,127799.0,0.016342728,0.110320501,0,1,0,0,0,0,0,0,0
5133,2510,4003,2806,1367,26.99,10.44,10.0,5262.0,264.0,43493.0,88.72501373,-0.294117647,15839.0,-0.071462071,0.005650794,0,0,0,0,0,1,0,0,0
5135,2052,5071,4022,1261,26.99,10.44,10.0,5478.0,284.0,37591.0,76.68502808,-0.409638554,17271.0,0.000405468,0.008820093,0,0,0,0,0,0,1,0,0
5137,1737,3215,2987,1279,27.01,10.44,10.0,4515.0,223.0,36930.0,75.33659363,-0.373333333,12359.0,-0.002823947,0.075069589,0,0,0,0,1,0,0,0,0
5139,4029,9509,7583,5642,27.0,10.44,10.0,14974.0,820.0,46602.0,95.06732178,-0.277777778,39054.0,-0.062081222,-0.144171981,0,0,0,0,0,0,1,0,0
5141,1820,5213,3425,1777,27.08,10.44,10.0,5494.0,286.0,38096.0,77.71521759,-0.379746835,15796.0,-0.086672449,-0.023853665,0,0,0,1,0,0,0,0,0
5143,21148,36273,36611,46968,28.28,10.44,10.0,121868.0,3061.0,52158.0,106.4014664,-0.418604651,245871.0,0.210799498,0.558068502,0,1,0,0,0,0,0,0,0
5145,7975,20092,12382,10659,27.34,10.44,10.0,32420.0,1509.0,46388.0,94.63076019,-0.362318841,76822.0,-0.003295449,0.143797272,0,0,0,0,0,0,0,1,0
5147,853,2041,1113,655,26.99,10.44,10.0,2626.0,144.0,36568.0,74.59812164,-0.297297297,6269.0,-0.136501377,-0.282558938,0,0,0,0,1,0,0,0,0
5149,3160,5806,3673,1858,26.99,10.44,10.0,8055.0,334.0,44469.0,90.71603394,-0.272727273,20263.0,-0.086635114,-0.040895537,0,0,0,0,0,1,0,0,0
6001,135524,205980,275053,556105,41.18,10.44,12.0,815889.0,25186.0,107589.0,133.7789001,-0.491525424,1682353.0,0.11394114,0.165302468,1,0,0,0,0,0,0,0,0
6003,68,216,220,266,31.98,10.44,12.0,512.0,29.0,58112.0,72.25793457,-0.34939759,1204.0,0.024680851,-0.001658375,0,0,0,1,0,0,0,0,0
6005,3024,8322,13112,5837,32.83,10.44,12.0,14217.0,584.0,62640.0,77.88816833,-0.535714286,40474.0,0.06256071,0.153072562,0,0,0,0,0,1,0,0,0
6007,15864,33186,58310,40149,32.55,10.44,12.0,92858.0,5064.0,58394.0,72.60858154,-0.402298851,211632.0,-0.038036364,0.041880615,0,0,1,0,0,0,0,0,0
6009,3424,9759,15281,6384,31.78,10.44,12.0,20485.0,825.0,68248.0,84.86129761,-0.518518519,45292.0,-0.006274957,0.117355372,0,0,0,0,0,1,0,0,0
6011,3932,3586,4107,2052,31.4,10.44,12.0,9549.0,1426.0,59048.0,73.42178345,-0.261363636,21839.0,0.019608759,0.161710729,0,0,0,0,0,1,0,0,0
6013,82921,135825,235034,333398,41.18,10.44,12.0,542121.0,17589.0,106555.0,132.4931946,-0.5,1165927.0,0.111438717,0.228759623,1,0,0,0,0,0,0,0,0
6015,3918,6095,6724,2907,31.7,10.44,12.0,9053.0,564.0,48979.0,60.9017334,-0.421568627,27743.0,-0.030304089,0.008652972,0,0,0,0,0,0,1,0,0
6017,9029,29137,51867,46995,34.49,10.44,12.0,88833.0,3299.0,86202.0,107.1857529,-0.492957746,191185.0,0.055932353,0.223083025,1,0,0,0,0,0,0,0,0
6019,145232,137213,193773,127919,31.72,10.44,12.0,417312.0,33193.0,56926.0,70.78323364,-0.367521368,1008654.0,0.084049653,0.262765315,0,1,0,0,0,0,0,0,0
6021,4518,4890,6002,2541,30.99,10.44,12.0,12174.0,811.0,55682.0,69.23641205,-0.425925926,28917.0,0.028269682,0.094014831,0,0,0,0,0,1,0,0,0
6023,8811,20505,35024,28123,32.17,10.44,12.0,59824.0,2279.0,51134.0,63.58131409,-0.447761194,136463.0,0.013667798,0.078690676,0,0,0,0,0,0,0,0,1
6025,33336,26782,33247,16760,32.07,10.44,12.0,58253.0,15380.0,48102.0,59.81124878,-0.139917695,179702.0,0.029645673,0.262537412,0,0,1,0,0,0,0,0,0
6027,1508,3775,4334,3587,31.67,10.44,12.0,8437.0,315.0,59605.0,74.11437225,-0.47826087,19016.0,0.025342392,0.059092175,0,0,0,0,0,0,1,0,0
6029,139316,149493,160896,88094,31.46,10.44,12.0,357458.0,30674.0,53245.0,66.20618439,-0.247619048,909235.0,0.082898321,0.37423069,0,1,0,0,0,0,0,0,0
6031,24758,23488,31040,13630,32.35,10.44,12.0,53185.0,4638.0,57297.0,71.24454498,-0.338842975,152486.0,-0.003242212,0.177770912,0,0,1,0,0,0,0,0,0
6033,6604,14169,18441,7212,31.99,10.44,12.0,27506.0,1499.0,46897.0,58.31291962,-0.422222222,68163.0,0.054094178,0.168555314,0,0,0,0,0,0,0,1,0
6035,3807,7799,8081,2928,31.13,10.44,12.0,9258.0,456.0,53613.0,66.66376495,-0.489130435,32730.0,-0.062043273,-0.032458319,0,0,0,0,0,0,1,0,0
6037,1437059,1419449,1789308,2241079,39.06,10.44,12.0,4888581.0,234262.0,72721.0,90.42313385,-0.43902439,10014009.0,0.019901401,0.051967395,1,0,0,0,0,0,0,0,0
6039,27373,24303,31659,14192,32.66,10.44,12.0,57744.0,4351.0,61105.0,75.97950745,-0.380530973,156255.0,0.035727306,0.268519796,0,0,1,0,0,0,0,0,0
6041,12759,20018,44352,113274,49.45,10.44,12.0,135299.0,3264.0,112069.0,139.3494415,-0.441860465,262321.0,0.039269598,0.060735703,1,0,0,0,0,0,0,0,0
6043,1283,3320,5681,3348,32.31,10.44,12.0,7267.0,354.0,52760.0,65.60312653,-0.483146067,17131.0,-0.0613665,0.001110332,0,0,0,1,0,0,0,0,0
6045,8346,15528,22974,15157,33.17,10.44,12.0,37093.0,1561.0,52309.0,65.04233551,-0.436619718,91601.0,0.042804613,0.06200364,0,0,0,0,0,0,0,1,0
6047,49522,40500,48248,22118,31.47,10.44,12.0,106231.0,9530.0,59733.0,74.27352905,-0.369230769,281202.0,0.099334227,0.331587571,0,1,0,0,0,0,0,0,0
6049,1025,2224,2467,1024,30.14,10.44,12.0,2945.0,229.0,45311.0,56.34084702,-0.307692308,8700.0,-0.101796407,-0.077510338,0,0,0,0,0,1,0,0,0
6051,1135,2402,3529,2861,34.05,10.44,12.0,8183.0,320.0,66226.0,82.34709167,-0.464788732,13195.0,-0.070905506,0.027728016,0,0,0,0,0,0,1,0,0
6053,78519,56000,73043,68106,37.96,10.44,12.0,207085.0,14065.0,76509.0,95.13323212,-0.304347826,439035.0,0.057770379,0.092801031,0,1,0,0,0,0,0,0,0
6055,14227,17473,31432,35091,38.48,10.44,12.0,71082.0,2130.0,90230.0,112.1942749,-0.49122807,138019.0,0.01124674,0.10997716,0,0,1,0,0,0,0,0,0
6057,4286,13957,29450,28307,34.23,10.44,12.0,46747.0,1645.0,69550.0,86.48023224,-0.484848485,102241.0,0.035205135,0.110651241,0,0,0,0,0,0,0,1,0
6059,315045,373447,599846,880086,41.01,10.44,12.0,1567233.0,45875.0,95761.0,119.0716553,-0.5,3186989.0,0.05871873,0.119702475,1,0,0,0,0,0,0,0,0
6061,14777,48614,99628,107378,34.49,10.44,12.0,182605.0,5959.0,97688.0,121.4677429,-0.492063492,404739.0,0.161601116,0.630237242,1,0,0,0,0,0,0,0,0
6063,709,3773,6565,3432,31.24,10.44,12.0,7262.0,615.0,59376.0,73.82962799,-0.333333333,19790.0,-0.010846204,-0.049334678,0,0,0,0,0,0,1,0,0
6065,280136,418902,512894,347937,34.04,10.44,12.0,1058717.0,46987.0,72905.0,90.65192413,-0.493975904,2418185.0,0.104375101,0.564844175,1,0,0,0,0,0,0,0,0
6067,126265,230622,354374,317319,34.49,10.44,12.0,683551.0,26616.0,71891.0,89.39109802,-0.5,1585055.0,0.11718946,0.295426201,1,0,0,0,0,0,0,0,0
6069,7616,9644,14012,7686,37.21,10.44,12.0,30632.0,1626.0,84209.0,104.7076111,-0.468085106,64209.0,0.161754329,0.206618559,1,0,0,0,0,0,0,0,0
6071,270241,355250,441645,283484,34.04,10.44,12.0,927370.0,37645.0,67398.0,83.80438232,-0.518518519,2181654.0,0.071955228,0.276209886,1,0,0,0,0,0,0,0,0
6073,282031,409613,683145,871782,39.67,10.44,12.0,1528282.0,51777.0,83576.0,103.920517,-0.492307692,3298634.0,0.065686733,0.17228953,1,0,0,0,0,0,0,0,0
6075,80204,83795,127615,403716,49.45,10.44,12.0,566589.0,12970.0,121795.0,151.4429932,-0.5,873965.0,0.085353965,0.12513582,1,0,0,0,0,0,0,0,0
6077,96843,132461,150446,87705,32.95,10.44,12.0,306904.0,19611.0,68458.0,85.12241364,-0.439252336,779233.0,0.137058482,0.382452187,0,1,0,0,0,0,0,0,0
6079,16514,37609,67922,66812,36.81,10.44,12.0,135508.0,4083.0,76599.0,95.24514008,-0.482142857,282424.0,0.047423017,0.144594036,0,1,0,0,0,0,0,0,0
6081,57386,81909,130946,281049,49.45,10.44,12.0,446771.0,9546.0,135234.0,168.1533813,-0.511627907,764442.0,0.064014108,0.081096141,1,0,0,0,0,0,0,0,0
6083,52419,49006,79694,93973,41.82,10.44,12.0,214113.0,8170.0,74530.0,92.67249298,-0.403225806,448229.0,0.057405725,0.122556619,0,1,0,0,0,0,0,0,0
6085,155203,188180,292055,699520,46.68,10.44,12.0,1021586.0,26635.0,132444.0,164.6842346,-0.519230769,1936259.0,0.086783428,0.150630415,1,0,0,0,0,0,0,0,0
6087,24593,27933,53963,73511,43.29,10.44,12.0,134100.0,7002.0,85770.0,106.6485977,-0.438202247,270861.0,0.032315479,0.059648533,0,1,0,0,0,0,0,0,0
6089,11275,32118,55087,28044,31.61,10.44,12.0,69296.0,3531.0,61464.0,76.42589569,-0.505154639,182155.0,0.027829345,0.115858664,0,0,1,0,0,0,0,0,0
6091,185,766,1035,434,33.9,10.44,12.0,1255.0,72.0,55862.0,69.46022797,-0.470588235,3236.0,-0.001234568,-0.09075583,0,0,0,1,0,0,0,0,0
6093,3095,8074,13170,7343,30.79,10.44,12.0,16027.0,1131.0,45954.0,57.14036942,-0.410714286,44076.0,-0.018351893,-0.005168717,0,0,0,0,0,1,0,0,0
6095,35139,72340,114484,81736,36.3,10.44,12.0,200065.0,7996.0,85704.0,106.5665283,-0.5,453491.0,0.097127332,0.149548157,0,1,0,0,0,0,0,0,0
6097,40280,67371,124081,127582,39.0,10.44,12.0,250036.0,7057.0,87084.0,108.2824554,-0.526315789,488863.0,0.010302184,0.066022513,0,1,0,0,0,0,0,0,0
6099,72491,100758,111725,58652,32.66,10.44,12.0,227529.0,14929.0,62761.0,78.03862,-0.451327434,552878.0,0.074690982,0.237278729,0,1,0,0,0,0,0,0,0
6101,13673,14613,22916,11424,32.52,10.44,12.0,42066.0,3398.0,60910.0,75.73703766,-0.4140625,99633.0,0.051679914,0.262023889,0,0,1,0,0,0,0,0,0
6103,6780,13212,16990,6868,31.18,10.44,12.0,24094.0,1457.0,51672.0,64.25027466,-0.412371134,65829.0,0.037281566,0.174259722,0,0,0,0,0,0,0,1,0
6105,752,3428,3745,1922,30.76,10.44,12.0,4385.0,258.0,43881.0,54.56274796,-0.416666667,16112.0,0.168721892,0.238336792,0,0,0,1,0,0,0,0,0
6107,79125,69314,83215,39697,31.43,10.44,12.0,182228.0,19922.0,56776.0,70.59671783,-0.255639098,473117.0,0.06996714,0.285605593,0,1,0,0,0,0,0,0,0
6109,3829,11691,17313,8471,31.98,10.44,12.0,19967.0,964.0,64729.0,80.48567963,-0.477272727,55620.0,0.004605798,0.02013866,0,0,0,0,0,0,0,1,0
6111,85256,109206,183009,192675,38.96,10.44,12.0,405882.0,15483.0,91446.0,113.7062759,-0.447761194,843843.0,0.024929614,0.120299245,0,1,0,0,0,0,0,0,0
6113,17179,23086,34470,52851,34.91,10.44,12.0,103397.0,4534.0,70951.0,88.22227478,-0.447368421,216403.0,0.077441262,0.283072453,1,0,0,0,0,0,0,0,0
6115,8506,11333,20001,8193,32.52,10.44,12.0,27893.0,1847.0,56607.0,70.38658142,-0.451327434,81575.0,0.130552283,0.353964381,0,0,1,0,0,0,0,0,0
8001,52590,92779,100196,78690,32.66,10.44,12.0,265608.0,7743.0,75341.0,97.71347809,-0.50877193,519572.0,0.176559036,0.492696997,1,0,0,0,0,0,0,0,0
8003,1264,2742,3204,2409,26.87,10.44,12.0,8201.0,288.0,38213.0,49.56033325,-0.527777778,16376.0,0.060278407,0.094286669,0,0,0,0,0,0,1,0,0
8005,32339,91255,127088,187205,32.66,10.44,12.0,355291.0,9529.0,82364.0,106.8219528,-0.469387755,655070.0,0.145221266,0.340080069,1,0,0,0,0,0,0,0,0
8007,777,2131,3462,3767,28.07,10.44,12.0,6692.0,209.0,57604.0,74.70948029,-0.5,13359.0,0.10551142,0.35021225,0,0,0,0,0,0,1,0,0
8009,359,730,961,558,26.62,10.44,12.0,2121.0,35.0,38945.0,50.50970078,-0.428571429,3506.0,-0.074445618,-0.22382112,0,0,0,0,1,0,0,0,0
8011,691,2210,1116,517,26.62,10.44,12.0,1816.0,50.0,35764.0,46.38410568,-0.490566038,5650.0,-0.130635482,-0.057705137,0,0,0,0,0,0,1,0,0
8013,10596,24916,45172,132071,33.73,10.44,12.0,191065.0,4406.0,88341.0,114.573822,-0.43902439,330758.0,0.122861692,0.226010438,0,1,0,0,0,0,0,0,0
8014,1439,6793,12562,26198,32.66,10.44,12.0,39517.0,958.0,106892.0,138.6335297,-0.428571429,74112.0,0.326057006,0.89051579,1,0,0,0,0,0,0,0,0
8015,1004,4193,5082,5244,27.38,10.44,12.0,9550.0,225.0,60331.0,78.2462616,-0.465116279,19476.0,0.093604357,0.198523077,0,0,0,0,0,0,1,0,0
8017,112,492,477,257,26.62,10.44,12.0,1120.0,18.0,52337.0,67.87844849,-0.448275862,1748.0,-0.047930283,-0.215791835,0,0,0,0,1,0,0,0,0
8019,102,1613,2115,3546,32.66,10.44,12.0,5915.0,144.0,79900.0,103.6262741,-0.47826087,9397.0,0.03400088,0.014466156,1,0,0,0,0,0,0,0,0
8021,636,1794,1747,1109,26.62,10.44,12.0,4016.0,145.0,40944.0,53.10230255,-0.551282051,7461.0,-0.096293605,-0.111785714,0,0,0,0,1,0,0,0,0
8023,532,684,1038,539,26.62,10.44,12.0,1797.0,71.0,34731.0,45.0443573,-0.577777778,3499.0,-0.007094211,-0.044250205,0,0,0,0,1,0,0,0,0
8025,540,1653,1339,351,26.75,10.44,12.0,1491.0,63.0,38224.0,49.57460022,-0.305084746,5922.0,0.017001546,0.073993471,0,0,0,1,0,0,0,0,0
8027,244,791,1537,1240,26.84,10.44,12.0,2002.0,60.0,57381.0,74.4202652,-0.369565217,4704.0,0.105522914,0.340935006,0,0,0,1,0,0,0,0,0
8029,2071,8544,6843,4835,27.79,10.44,12.0,13871.0,463.0,51525.0,66.82532501,-0.542857143,31196.0,0.007883174,0.121190339,0,0,0,0,0,1,0,0,0
8031,60938,85694,110587,251499,32.66,10.44,12.0,408921.0,10873.0,75456.0,97.86262512,-0.458333333,715522.0,0.192222715,0.292010726,1,0,0,0,0,0,0,0,0
8033,86,506,469,337,26.62,10.44,12.0,1113.0,33.0,50232.0,65.14836884,-0.256410256,2326.0,0.126937984,0.261388286,0,0,0,0,1,0,0,0,0
8035,4158,26712,62264,128705,32.66,10.44,12.0,192880.0,4519.0,123697.0,160.428772,-0.425,357978.0,0.25401713,1.037067808,1,0,0,0,0,0,0,0,0
8037,4522,5854,9968,18161,31.72,10.44,12.0,35826.0,796.0,89268.0,115.7760925,-0.476190476,55731.0,0.067705041,0.338947217,0,0,0,0,0,0,0,0,1
8039,600,4422,6740,6564,32.66,10.44,12.0,15002.0,321.0,101733.0,131.9425659,-0.511627907,26062.0,0.128909296,0.312616469,1,0,0,0,0,0,0,0,0
8041,26003,92340,159628,174144,29.64,10.44,12.0,330086.0,10784.0,72675.0,94.2558136,-0.466666667,730395.0,0.173772183,0.412936661,0,1,0,0,0,0,0,0,0
8043,3668,14532,11922,6820,27.13,10.44,12.0,14385.0,666.0,52239.0,67.7513504,-0.463414634,48939.0,0.045169144,0.060663199,0,0,0,0,0,0,0,1,0
8045,4685,10623,11811,12179,29.64,10.44,12.0,31762.0,850.0,73788.0,95.69931793,-0.5,61685.0,0.093919027,0.408783629,0,0,0,0,0,0,0,0,1
8047,76,1055,1844,1948,32.66,10.44,12.0,3741.0,85.0,74806.0,97.01960754,-0.5,5808.0,0.067450836,0.223767383,1,0,0,0,0,0,0,0,0
8049,629,3100,3456,4396,28.74,10.44,12.0,9653.0,203.0,71029.0,92.12103271,-0.475,15717.0,0.058882975,0.264135768,0,0,0,0,0,0,1,0,0
8051,278,1687,2677,5959,27.75,10.44,12.0,11212.0,237.0,60408.0,78.34613037,-0.475,16918.0,0.104019838,0.208428571,0,0,0,0,0,0,1,0,0
8053,44,160,178,321,27.01,10.44,12.0,424.0,15.0,61391.0,79.62103271,-0.081081081,788.0,-0.065243179,-0.005050505,0,0,0,0,1,0,0,0,0
8055,396,1546,2171,1103,26.75,10.44,12.0,2388.0,140.0,39955.0,51.81962204,-0.45,6820.0,0.016241991,-0.132205115,0,0,0,0,0,1,0,0,0
8057,123,274,382,195,27.62,10.44,12.0,958.0,22.0,53577.0,69.48666382,-0.388888889,1379.0,-0.010760402,-0.125554851,0,0,0,0,1,0,0,0,0
8059,22750,84160,120528,187387,32.66,10.44,12.0,325907.0,8185.0,89696.0,116.331192,-0.466666667,582910.0,0.090482898,0.109355998,1,0,0,0,0,0,0,0,0
8061,43,355,385,213,27.62,10.44,12.0,941.0,14.0,46901.0,60.82823181,-0.545454545,1446.0,0.034334764,-0.108508015,0,0,0,0,1,0,0,0,0
8063,544,1957,1725,972,26.72,10.44,12.0,4248.0,69.0,42951.0,55.7052803,-0.466666667,7087.0,-0.143047158,-0.115562211,0,0,0,0,0,0,1,0,0
8065,905,1433,1426,1799,27.14,10.44,12.0,4843.0,113.0,56850.0,73.73158264,-0.5,7436.0,0.017236662,-0.048374712,0,0,0,0,0,1,0,0,0
8067,1771,7958,12456,17588,28.52,10.44,12.0,31115.0,770.0,77829.0,100.9402847,-0.428571429,55638.0,0.083843067,0.26573697,0,0,0,0,0,0,0,1,0
8069,9396,43024,67178,107189,30.37,10.44,12.0,200050.0,4681.0,75332.0,97.70180511,-0.452380952,359066.0,0.19836465,0.42776026,0,1,0,0,0,0,0,0,0
8071,1279,3103,4087,2058,27.07,10.44,12.0,6288.0,247.0,43452.0,56.35505295,-0.493333333,14555.0,-0.06139163,-0.043189587,0,0,0,0,0,0,1,0,0
8073,374,2243,982,518,26.93,10.44,12.0,2364.0,54.0,43077.0,55.86869812,-0.45,5675.0,0.038046461,-0.06799146,0,0,0,1,0,0,0,0,0
8075,1577,5114,5401,3063,26.86,10.44,12.0,10875.0,259.0,58429.0,75.77946472,-0.394736842,21528.0,-0.052005813,0.046776233,0,0,0,0,0,0,1,0,0
8077,9849,28768,36165,29392,28.89,10.44,12.0,73490.0,2510.0,60249.0,78.13991547,-0.467741935,155703.0,0.061203765,0.331489067,0,0,1,0,0,0,0,0,0
8079,18,110,245,324,27.62,10.44,12.0,508.0,12.0,63015.0,81.72727966,-0.54,865.0,0.21488764,0.040914561,0,0,0,0,1,0,0,0,0
8081,1004,3447,2879,1563,26.96,10.44,12.0,7155.0,242.0,63232.0,82.00871277,-0.421052632,13292.0,-0.036462486,0.008650782,0,0,0,0,0,0,1,0,0
8083,1852,5449,5801,5510,27.14,10.44,12.0,12333.0,525.0,52641.0,68.27272034,-0.327868852,25849.0,0.012296847,0.085089413,0,0,0,0,0,1,0,0,0
8085,3266,9344,9627,7487,27.35,10.44,12.0,21116.0,651.0,50707.0,65.76441956,-0.558823529,42679.0,0.033990697,0.276362223,0,0,0,0,0,0,0,1,0
8087,3879,5759,5547,3216,27.16,10.44,12.0,16035.0,417.0,57535.0,74.61999512,-0.456521739,29111.0,0.033808019,0.071360224,0,0,0,0,0,1,0,0,0
8089,1552,3875,4452,2258,26.92,10.44,12.0,7977.0,328.0,43723.0,56.70652771,-0.486842105,18690.0,-0.007487653,-0.079808971,0,0,0,0,0,1,0,0,0
8091,86,613,1312,1840,29.77,10.44,12.0,2368.0,69.0,72836.0,94.4646225,-0.517241379,4874.0,0.098737601,0.300773952,0,0,0,0,1,0,0,0,0
8093,327,4373,5233,4216,32.66,10.44,12.0,10989.0,270.0,77221.0,100.151741,-0.47826087,17390.0,0.073059361,0.197740891,1,0,0,0,0,0,0,0,0
8095,322,927,884,667,26.62,10.44,12.0,2559.0,40.0,53432.0,69.29860687,-0.545454545,4530.0,0.019810896,0.010033445,0,0,0,0,1,0,0,0,0
8097,425,2332,2607,8316,32.75,10.44,12.0,10786.0,337.0,92820.0,120.3828583,-0.375,17358.0,0.012246326,0.165827121,0,0,0,0,0,0,1,0,0
8099,1516,2027,2806,1425,26.62,10.44,12.0,6175.0,159.0,47051.0,61.02277374,-0.468085106,11999.0,-0.043980559,-0.171511427,0,0,0,0,0,0,1,0,0
8101,11721,33019,44046,24679,27.5,10.44,12.0,72817.0,2983.0,51075.0,66.24169922,-0.465753425,168162.0,0.057203749,0.188508022,0,0,1,0,0,0,0,0,0
8103,342,1328,1585,958,27.27,10.44,12.0,2883.0,105.0,65960.0,85.54679108,-0.406779661,6529.0,-0.020552055,0.089619493,0,0,0,0,1,0,0,0,0
8105,992,2459,2331,1873,26.62,10.44,12.0,5230.0,217.0,48496.0,62.89686584,-0.565217391,11539.0,-0.036972125,-0.071307847,0,0,0,0,0,0,1,0,0
8107,588,3751,4960,9241,30.26,10.44,12.0,15965.0,341.0,87691.0,113.7308044,-0.487804878,24829.0,0.056148709,0.26170029,0,0,0,0,0,0,1,0,0
